queue_name,priority,queue_duration,artificial_duration,calldate,startqueue,endqueue,queue_interval
cg-us_ts_post,MEDIUM,6,6,2020-10-18,2020-10-18 14:04:08,2020-10-18 14:04:14,6
cg-us_ts_post,MEDIUM,7,7,2020-10-18,2020-10-18 14:31:47,2020-10-18 14:31:54,7
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-18,2020-10-18 11:51:32,2020-10-18 11:51:38,6
cg-us_ps_specialty_paid,HIGH,24,84,2020-10-18,2020-10-18 09:15:02,2020-10-18 09:15:26,24
cg-us_ps_specialty_paid,MEDIUM,7,7,2020-10-18,2020-10-18 07:10:27,2020-10-18 07:10:34,7
cg-us_ts_post_diwm,MEDIUM,18,18,2020-10-18,2020-10-18 09:01:07,2020-10-18 09:01:25,18
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-18,2020-10-18 10:10:32,2020-10-18 10:10:38,6
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 09:09:55,2020-10-19 09:09:59,4
cg-us_ts_post,MEDIUM,15,15,2020-10-19,2020-10-19 11:15:10,2020-10-19 11:15:25,15
cg-us_ps_specialty_paid,MEDIUM,20,20,2020-10-19,2020-10-19 06:56:43,2020-10-19 06:57:03,20
cg-us_ts_post_diwm,MEDIUM,8,8,2020-10-19,2020-10-19 12:08:25,2020-10-19 12:08:33,8
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 09:25:50,2020-10-19 09:25:54,4
cg-us_ps_specialty_paid,MEDIUM,13,13,2020-10-19,2020-10-19 12:12:54,2020-10-19 12:13:07,13
cg-us_ts_diwm,MEDIUM,25,25,2020-10-19,2020-10-19 12:27:32,2020-10-19 12:27:57,25
cg-us_ts_post,MEDIUM,14,14,2020-10-19,2020-10-19 12:38:46,2020-10-19 12:39:00,14
cg-us_ts_post,MEDIUM,18,18,2020-10-19,2020-10-19 09:26:36,2020-10-19 09:26:54,18
cg-us_ps_specialty_paid,MEDIUM,19,19,2020-10-19,2020-10-19 14:28:19,2020-10-19 14:28:38,19
cg-us_ts_post,MEDIUM,104,104,2020-10-19,2020-10-19 10:09:03,2020-10-19 10:10:47,104
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 13:30:33,2020-10-19 13:30:38,5
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 12:40:32,2020-10-19 12:40:37,5
cg-us_ts_post,MEDIUM,21,21,2020-10-19,2020-10-19 05:57:16,2020-10-19 05:57:37,21
cg-us_ts_post,MEDIUM,20,20,2020-10-19,2020-10-19 06:24:34,2020-10-19 06:24:54,20
cg-us_ts_post,MEDIUM,21,21,2020-10-19,2020-10-19 11:03:43,2020-10-19 11:04:04,21
cg-us_ts_post,MEDIUM,26,26,2020-10-19,2020-10-19 10:50:43,2020-10-19 10:51:09,26
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 16:41:11,2020-10-19 16:41:15,4
cg-us_ts_post,MEDIUM,5,5,2020-10-19,2020-10-19 08:58:30,2020-10-19 08:58:35,5
cg-us_ts_post_diwm,MEDIUM,63,63,2020-10-19,2020-10-19 13:16:41,2020-10-19 13:17:44,63
cg-us_ts_post,MEDIUM,218,218,2020-10-19,2020-10-19 13:21:14,2020-10-19 13:24:52,218
cg-us_ts_post,MEDIUM,5,5,2020-10-19,2020-10-19 14:36:39,2020-10-19 14:36:44,5
cg-us_ts_post,HIGH,25,85,2020-10-19,2020-10-19 12:06:27,2020-10-19 12:06:52,25
cg-us_ts_post_diwm,MEDIUM,20,20,2020-10-19,2020-10-19 14:54:54,2020-10-19 14:55:14,20
cg-us_ts_post_diwm,MEDIUM,17,17,2020-10-19,2020-10-19 13:13:14,2020-10-19 13:13:31,17
cg-us_ts_post,MEDIUM,5,5,2020-10-19,2020-10-19 08:22:13,2020-10-19 08:22:18,5
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 10:35:00,2020-10-19 10:35:04,4
cg-us_ts_post_diwm,MEDIUM,19,19,2020-10-19,2020-10-19 07:53:23,2020-10-19 07:53:42,19
cg-us_ps_specialty_paid,MEDIUM,7,7,2020-10-19,2020-10-19 15:59:03,2020-10-19 15:59:10,7
cg-us_ps_specialty_paid,MEDIUM,15,15,2020-10-19,2020-10-19 09:33:33,2020-10-19 09:33:48,15
cg-us_ts_paid,HIGH,24,84,2020-10-19,2020-10-19 14:40:33,2020-10-19 14:40:57,24
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 06:29:11,2020-10-19 06:29:16,5
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 06:42:26,2020-10-19 06:42:30,4
cg-us_ts_post,MEDIUM,45,45,2020-10-19,2020-10-19 11:01:49,2020-10-19 11:02:34,45
cg-us_ts_post,MEDIUM,14,14,2020-10-19,2020-10-19 12:43:03,2020-10-19 12:43:17,14
cg-us_ts_post,MEDIUM,51,51,2020-10-19,2020-10-19 12:40:14,2020-10-19 12:41:05,51
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 11:34:09,2020-10-19 11:34:14,5
cg-us_ts_post,MEDIUM,23,23,2020-10-19,2020-10-19 15:38:37,2020-10-19 15:39:00,23
cg-us_ps_specialty_paid,MEDIUM,18,18,2020-10-19,2020-10-19 07:29:07,2020-10-19 07:29:25,18
cg-us_ts_post,MEDIUM,17,17,2020-10-19,2020-10-19 08:23:33,2020-10-19 08:23:50,17
cg-us_ps_specialty_paid,MEDIUM,17,17,2020-10-19,2020-10-19 14:00:20,2020-10-19 14:00:37,17
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 09:46:38,2020-10-19 09:46:43,5
cg-us_ts_post,MEDIUM,22,22,2020-10-19,2020-10-19 11:50:32,2020-10-19 11:50:54,22
cg-us_ts_paid,MEDIUM,4,4,2020-10-19,2020-10-19 14:38:18,2020-10-19 14:38:22,4
cg-us_ts_post,MEDIUM,5,5,2020-10-19,2020-10-19 15:09:14,2020-10-19 15:09:19,5
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-19,2020-10-19 11:29:34,2020-10-19 11:29:40,6
cg-us_ts_post,MEDIUM,23,23,2020-10-19,2020-10-19 07:24:37,2020-10-19 07:25:00,23
cg-us_ts_post,MEDIUM,6,6,2020-10-19,2020-10-19 07:58:05,2020-10-19 07:58:11,6
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-19,2020-10-19 09:59:18,2020-10-19 09:59:24,6
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 05:36:42,2020-10-19 05:36:46,4
cg-us_ts_post,HIGH,33,93,2020-10-19,2020-10-19 13:14:34,2020-10-19 13:15:07,33
cg-us_ts_post_diwm,MEDIUM,21,21,2020-10-19,2020-10-19 10:35:47,2020-10-19 10:36:08,21
cg-us_ts_post_diwm,MEDIUM,109,109,2020-10-19,2020-10-19 12:11:00,2020-10-19 12:12:49,109
cg-us_ts_post,MEDIUM,61,61,2020-10-19,2020-10-19 14:14:26,2020-10-19 14:15:27,61
cg-us_ts_post_diwm,MEDIUM,33,33,2020-10-19,2020-10-19 15:21:57,2020-10-19 15:22:30,33
cg-us_ts_post,MEDIUM,20,20,2020-10-19,2020-10-19 07:26:23,2020-10-19 07:26:43,20
cg-us_ts_post,MEDIUM,29,29,2020-10-19,2020-10-19 10:41:01,2020-10-19 10:41:30,29
cg-us_ts_post,MEDIUM,19,19,2020-10-19,2020-10-19 11:34:10,2020-10-19 11:34:29,19
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 09:16:34,2020-10-19 09:16:38,4
cg-us_ts_post_diwm,MEDIUM,27,27,2020-10-19,2020-10-19 15:12:48,2020-10-19 15:13:15,27
cg-us_ts_post,MEDIUM,24,24,2020-10-19,2020-10-19 05:53:31,2020-10-19 05:53:55,24
cg-us_ts_post_diwm,MEDIUM,21,21,2020-10-19,2020-10-19 15:57:06,2020-10-19 15:57:27,21
cg-us_ts_post,MEDIUM,6,6,2020-10-19,2020-10-19 09:26:54,2020-10-19 09:27:00,6
cg-us_ts_post,MEDIUM,27,27,2020-10-19,2020-10-19 16:54:04,2020-10-19 16:54:31,27
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-19,2020-10-19 05:13:49,2020-10-19 05:13:55,6
cg-us_ts_post_diwm,MEDIUM,56,56,2020-10-19,2020-10-19 13:08:23,2020-10-19 13:09:19,56
cg-us_ts_post,MEDIUM,22,22,2020-10-19,2020-10-19 12:52:30,2020-10-19 12:52:52,22
cg-us_ts_post,MEDIUM,38,38,2020-10-19,2020-10-19 11:47:02,2020-10-19 11:47:40,38
cg-us_ps_specialty_paid,MEDIUM,38,38,2020-10-19,2020-10-19 09:54:35,2020-10-19 09:55:13,38
cg-us_ts_post,MEDIUM,6,6,2020-10-19,2020-10-19 09:14:18,2020-10-19 09:14:24,6
cg-us_ts_post,MEDIUM,7,7,2020-10-19,2020-10-19 11:17:47,2020-10-19 11:17:54,7
cg-us_ts_post,HIGH,44,104,2020-10-19,2020-10-19 11:11:21,2020-10-19 11:12:05,44
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 08:49:53,2020-10-19 08:49:57,4
cg-us_ps_specialty_paid,MEDIUM,7,7,2020-10-19,2020-10-19 10:07:08,2020-10-19 10:07:15,7
cg-us_ts_post,HIGH,22,82,2020-10-19,2020-10-19 06:59:19,2020-10-19 06:59:41,22
cg-us_ts_post,MEDIUM,18,18,2020-10-19,2020-10-19 09:24:19,2020-10-19 09:24:37,18
cg-us_ts_post_diwm,MEDIUM,19,19,2020-10-19,2020-10-19 07:37:37,2020-10-19 07:37:56,19
cg-us_ts_post,MEDIUM,8,8,2020-10-19,2020-10-19 09:50:20,2020-10-19 09:50:28,8
cg-us_ps_specialty_paid,MEDIUM,20,20,2020-10-19,2020-10-19 14:10:11,2020-10-19 14:10:31,20
cg-us_ts_post_diwm,MEDIUM,35,35,2020-10-19,2020-10-19 14:58:40,2020-10-19 14:59:15,35
cg-us_ts_post,MEDIUM,100,100,2020-10-19,2020-10-19 14:23:45,2020-10-19 14:25:25,100
cg-us_ps_specialty_paid,MEDIUM,26,26,2020-10-19,2020-10-19 12:25:59,2020-10-19 12:26:25,26
cg-us_ts_post,MEDIUM,5,5,2020-10-19,2020-10-19 08:07:23,2020-10-19 08:07:28,5
cg-us_ts_post,MEDIUM,18,18,2020-10-19,2020-10-19 08:47:13,2020-10-19 08:47:31,18
cg-us_ps_specialty_paid,MEDIUM,18,18,2020-10-19,2020-10-19 15:07:15,2020-10-19 15:07:33,18
cg-us_ts_post,MEDIUM,74,74,2020-10-19,2020-10-19 11:03:49,2020-10-19 11:05:03,74
cg-us_ts_post,HIGH,37,97,2020-10-19,2020-10-19 12:55:37,2020-10-19 12:56:14,37
cg-us_ps_specialty_paid,MEDIUM,22,22,2020-10-19,2020-10-19 13:57:24,2020-10-19 13:57:46,22
cg-us_ts_post,MEDIUM,26,26,2020-10-19,2020-10-19 12:53:02,2020-10-19 12:53:28,26
cg-us_ts_post,MEDIUM,23,23,2020-10-19,2020-10-19 10:54:27,2020-10-19 10:54:50,23
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 11:46:26,2020-10-19 11:46:30,4
cg-us_ps_specialty_paid,HIGH,21,81,2020-10-19,2020-10-19 15:17:31,2020-10-19 15:17:52,21
cg-us_ts_post,HIGH,44,104,2020-10-19,2020-10-19 09:27:23,2020-10-19 09:28:07,44
cg-us_ts_post,HIGH,18,78,2020-10-19,2020-10-19 09:21:04,2020-10-19 09:21:22,18
cg-us_ts_post,MEDIUM,16,16,2020-10-19,2020-10-19 11:28:54,2020-10-19 11:29:10,16
cg-us_ts_post,MEDIUM,438,438,2020-10-19,2020-10-19 13:32:06,2020-10-19 13:39:24,438
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-19,2020-10-19 14:09:27,2020-10-19 14:09:33,6
cg-us_ts_post,MEDIUM,234,234,2020-10-19,2020-10-19 11:21:26,2020-10-19 11:25:20,234
cg-us_ts_post,HIGH,20,80,2020-10-19,2020-10-19 09:17:18,2020-10-19 09:17:38,20
cg-us_ts_post,MEDIUM,315,315,2020-10-19,2020-10-19 10:26:58,2020-10-19 10:32:13,315
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 06:44:12,2020-10-19 06:44:16,4
cg-us_ts_paid,MEDIUM,128,128,2020-10-19,2020-10-19 15:44:45,2020-10-19 15:46:53,128
cg-us_ts_post,MEDIUM,231,231,2020-10-19,2020-10-19 11:54:50,2020-10-19 11:58:41,231
cg-us_ts_post,MEDIUM,216,216,2020-10-19,2020-10-19 11:55:51,2020-10-19 11:59:27,216
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 16:25:20,2020-10-19 16:25:25,5
cg-us_ts_post,MEDIUM,25,25,2020-10-19,2020-10-19 14:46:13,2020-10-19 14:46:38,25
cg-us_ps_specialty_paid,MEDIUM,11,11,2020-10-19,2020-10-19 14:23:16,2020-10-19 14:23:27,11
cg-us_ps_specialty_paid,MEDIUM,13,13,2020-10-19,2020-10-19 11:24:59,2020-10-19 11:25:12,13
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 14:12:36,2020-10-19 14:12:41,5
cg-us_ts_post,MEDIUM,7,7,2020-10-19,2020-10-19 15:04:20,2020-10-19 15:04:27,7
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 11:02:09,2020-10-19 11:02:13,4
cg-us_ts_post,MEDIUM,71,71,2020-10-19,2020-10-19 11:10:05,2020-10-19 11:11:16,71
cg-us_ts_post_diwm,MEDIUM,21,21,2020-10-19,2020-10-19 09:32:50,2020-10-19 09:33:11,21
cg-us_ts_post,HIGH,24,84,2020-10-19,2020-10-19 14:39:57,2020-10-19 14:40:21,24
cg-us_ts_post,MEDIUM,17,17,2020-10-19,2020-10-19 12:35:56,2020-10-19 12:36:13,17
cg-us_ts_post,HIGH,16,76,2020-10-19,2020-10-19 09:26:57,2020-10-19 09:27:13,16
cg-us_ts_post,MEDIUM,21,21,2020-10-19,2020-10-19 16:00:26,2020-10-19 16:00:47,21
cg-us_ps_specialty_paid,MEDIUM,18,18,2020-10-19,2020-10-19 12:13:35,2020-10-19 12:13:53,18
cg-us_ts_post,MEDIUM,26,26,2020-10-19,2020-10-19 10:57:02,2020-10-19 10:57:28,26
cg-us_ps_specialty_paid,MEDIUM,199,199,2020-10-19,2020-10-19 14:18:39,2020-10-19 14:21:58,199
cg-us_ps_specialty_paid,MEDIUM,23,23,2020-10-19,2020-10-19 14:03:30,2020-10-19 14:03:53,23
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-19,2020-10-19 11:18:17,2020-10-19 11:18:23,6
cg-us_ps_specialty_paid,MEDIUM,8,8,2020-10-19,2020-10-19 07:14:40,2020-10-19 07:14:48,8
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 07:45:10,2020-10-19 07:45:15,5
cg-us_ts_post,MEDIUM,94,94,2020-10-19,2020-10-19 10:20:02,2020-10-19 10:21:36,94
cg-us_ps_specialty_paid,MEDIUM,195,195,2020-10-19,2020-10-19 14:19:54,2020-10-19 14:23:09,195
cg-us_ts_post_diwm,MEDIUM,27,27,2020-10-19,2020-10-19 15:29:26,2020-10-19 15:29:53,27
cg-us_ts_post,HIGH,241,301,2020-10-19,2020-10-19 10:25:37,2020-10-19 10:29:38,241
cg-us_ts_post,MEDIUM,6,6,2020-10-19,2020-10-19 05:47:58,2020-10-19 05:48:04,6
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 12:44:57,2020-10-19 12:45:01,4
cg-us_ts_diwm,MEDIUM,128,128,2020-10-19,2020-10-19 13:54:14,2020-10-19 13:56:22,128
cg-us_ps_specialty_paid,MEDIUM,15,15,2020-10-19,2020-10-19 06:05:47,2020-10-19 06:06:02,15
cg-us_ps_specialty_paid,MEDIUM,15,15,2020-10-19,2020-10-19 09:44:11,2020-10-19 09:44:26,15
cg-us_ts_post,MEDIUM,32,32,2020-10-19,2020-10-19 13:43:25,2020-10-19 13:43:57,32
cg-us_ts_paid,MEDIUM,11,11,2020-10-19,2020-10-19 16:25:33,2020-10-19 16:25:44,11
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-19,2020-10-19 07:26:45,2020-10-19 07:26:51,6
cg-us_ts_post,MEDIUM,96,96,2020-10-19,2020-10-19 11:29:09,2020-10-19 11:30:45,96
cg-us_ts_post_diwm,MEDIUM,38,38,2020-10-19,2020-10-19 15:39:33,2020-10-19 15:40:11,38
cg-us_ts_post,MEDIUM,17,17,2020-10-19,2020-10-19 14:59:04,2020-10-19 14:59:21,17
cg-us_ts_post_diwm,MEDIUM,20,20,2020-10-19,2020-10-19 11:35:48,2020-10-19 11:36:08,20
cg-us_ts_post,HIGH,19,79,2020-10-19,2020-10-19 15:53:03,2020-10-19 15:53:22,19
cg-us_ts_post_diwm,MEDIUM,20,20,2020-10-19,2020-10-19 07:26:18,2020-10-19 07:26:38,20
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 11:26:29,2020-10-19 11:26:34,5
cg-us_ts_paid,MEDIUM,4,4,2020-10-19,2020-10-19 13:15:49,2020-10-19 13:15:53,4
cg-us_ts_post,MEDIUM,6,6,2020-10-19,2020-10-19 08:27:47,2020-10-19 08:27:53,6
cg-us_ts_post,MEDIUM,23,23,2020-10-19,2020-10-19 15:51:19,2020-10-19 15:51:42,23
cg-us_ts_post,MEDIUM,278,278,2020-10-19,2020-10-19 10:13:49,2020-10-19 10:18:27,278
cg-us_ts_post,MEDIUM,20,20,2020-10-19,2020-10-19 06:51:01,2020-10-19 06:51:21,20
cg-us_ts_diwm,MEDIUM,76,76,2020-10-19,2020-10-19 11:08:23,2020-10-19 11:09:39,76
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 12:43:09,2020-10-19 12:43:14,5
cg-us_ts_post_diwm,MEDIUM,52,52,2020-10-19,2020-10-19 15:41:42,2020-10-19 15:42:34,52
cg-us_ts_paid,MEDIUM,104,104,2020-10-19,2020-10-19 16:26:14,2020-10-19 16:27:58,104
cg-us_ps_specialty_paid,MEDIUM,19,19,2020-10-19,2020-10-19 11:19:29,2020-10-19 11:19:48,19
cg-us_ts_post,MEDIUM,42,42,2020-10-19,2020-10-19 10:59:34,2020-10-19 11:00:16,42
cg-us_ts_diwm_mobile,MEDIUM,7,7,2020-10-19,2020-10-19 09:36:34,2020-10-19 09:36:41,7
cg-us_ts_post_diwm,MEDIUM,20,20,2020-10-19,2020-10-19 14:25:27,2020-10-19 14:25:47,20
cg-us_ts_paid,MEDIUM,48,48,2020-10-19,2020-10-19 10:54:41,2020-10-19 10:55:29,48
cg-us_ts_diwm_mobile,MEDIUM,9,9,2020-10-19,2020-10-19 05:30:21,2020-10-19 05:30:30,9
cg-us_ts_post,MEDIUM,36,36,2020-10-19,2020-10-19 16:21:19,2020-10-19 16:21:55,36
cg-us_ts_post_diwm,MEDIUM,101,101,2020-10-19,2020-10-19 11:19:04,2020-10-19 11:20:45,101
cg-us_ts_post,MEDIUM,23,23,2020-10-19,2020-10-19 08:25:17,2020-10-19 08:25:40,23
cg-us_ts_post_diwm,MEDIUM,19,19,2020-10-19,2020-10-19 09:34:17,2020-10-19 09:34:36,19
cg-us_ps_specialty_paid,MEDIUM,12,12,2020-10-19,2020-10-19 09:14:27,2020-10-19 09:14:39,12
cg-us_ts_post,MEDIUM,6,6,2020-10-19,2020-10-19 16:18:34,2020-10-19 16:18:40,6
cg-us_ts_post,MEDIUM,21,21,2020-10-19,2020-10-19 07:27:24,2020-10-19 07:27:45,21
cg-us_ts_post_diwm,MEDIUM,36,36,2020-10-19,2020-10-19 10:56:50,2020-10-19 10:57:26,36
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 11:52:54,2020-10-19 11:52:58,4
cg-us_ts_paid,MEDIUM,65,65,2020-10-19,2020-10-19 09:59:24,2020-10-19 10:00:29,65
cg-us_ts_post_diwm,MEDIUM,93,93,2020-10-19,2020-10-19 16:36:34,2020-10-19 16:38:07,93
cg-us_ts_post,MEDIUM,45,45,2020-10-19,2020-10-19 10:52:33,2020-10-19 10:53:18,45
cg-us_ts_paid,MEDIUM,167,167,2020-10-19,2020-10-19 12:21:21,2020-10-19 12:24:08,167
cg-us_ps_specialty_paid,MEDIUM,16,16,2020-10-19,2020-10-19 13:21:55,2020-10-19 13:22:11,16
cg-us_ts_diwm,MEDIUM,32,32,2020-10-19,2020-10-19 15:14:09,2020-10-19 15:14:41,32
cg-us_ts_post,HIGH,17,77,2020-10-19,2020-10-19 12:37:00,2020-10-19 12:37:17,17
cg-us_ps_specialty_paid,MEDIUM,14,14,2020-10-19,2020-10-19 11:21:01,2020-10-19 11:21:15,14
cg-us_ts_post_diwm,MEDIUM,20,20,2020-10-19,2020-10-19 16:28:32,2020-10-19 16:28:52,20
cg-us_ts_post,HIGH,57,117,2020-10-19,2020-10-19 10:55:34,2020-10-19 10:56:31,57
cg-us_ps_specialty_paid,MEDIUM,18,18,2020-10-19,2020-10-19 05:25:47,2020-10-19 05:26:05,18
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 11:51:06,2020-10-19 11:51:11,5
cg-us_ps_specialty_paid,HIGH,16,76,2020-10-19,2020-10-19 11:08:42,2020-10-19 11:08:58,16
cg-us_ts_paid,MEDIUM,21,21,2020-10-19,2020-10-19 15:34:45,2020-10-19 15:35:06,21
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 07:18:44,2020-10-19 07:18:48,4
cg-us_ts_post,MEDIUM,19,19,2020-10-19,2020-10-19 14:28:11,2020-10-19 14:28:30,19
cg-us_ts_post,MEDIUM,14,14,2020-10-19,2020-10-19 08:20:59,2020-10-19 08:21:13,14
cg-us_ts_post_diwm,MEDIUM,22,22,2020-10-19,2020-10-19 10:36:02,2020-10-19 10:36:24,22
cg-us_ts_post,MEDIUM,13,13,2020-10-19,2020-10-19 14:01:16,2020-10-19 14:01:29,13
cg-us_ts_post,MEDIUM,23,23,2020-10-19,2020-10-19 15:21:39,2020-10-19 15:22:02,23
cg-us_ps_specialty_paid,MEDIUM,20,20,2020-10-19,2020-10-19 05:55:47,2020-10-19 05:56:07,20
cg-us_ts_post_diwm,MEDIUM,129,129,2020-10-19,2020-10-19 13:44:39,2020-10-19 13:46:48,129
cg-us_ts_post_diwm,MEDIUM,60,60,2020-10-19,2020-10-19 11:19:00,2020-10-19 11:20:00,60
cg-us_ts_post,MEDIUM,14,14,2020-10-19,2020-10-19 05:16:53,2020-10-19 05:17:07,14
cg-us_ts_post,HIGH,260,320,2020-10-19,2020-10-19 13:25:09,2020-10-19 13:29:29,260
cg-us_ts_diwm,MEDIUM,25,25,2020-10-19,2020-10-19 15:28:39,2020-10-19 15:29:04,25
cg-us_ts_post,MEDIUM,207,207,2020-10-19,2020-10-19 10:15:33,2020-10-19 10:19:00,207
cg-us_ps_specialty_paid,MEDIUM,26,26,2020-10-19,2020-10-19 15:43:15,2020-10-19 15:43:41,26
cg-us_ps_specialty_paid,MEDIUM,19,19,2020-10-19,2020-10-19 09:14:26,2020-10-19 09:14:45,19
cg-us_ts_post,MEDIUM,36,36,2020-10-19,2020-10-19 13:19:45,2020-10-19 13:20:21,36
cg-us_ts_post,MEDIUM,6,6,2020-10-19,2020-10-19 14:37:34,2020-10-19 14:37:40,6
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 11:55:26,2020-10-19 11:55:31,5
cg-us_ps_specialty_paid,HIGH,23,83,2020-10-19,2020-10-19 07:59:43,2020-10-19 08:00:06,23
cg-us_ts_post_diwm,MEDIUM,59,59,2020-10-19,2020-10-19 16:44:53,2020-10-19 16:45:52,59
cg-us_ps_specialty_paid,HIGH,18,78,2020-10-19,2020-10-19 12:17:46,2020-10-19 12:18:04,18
cg-us_ps_specialty_paid,HIGH,23,83,2020-10-19,2020-10-19 14:13:32,2020-10-19 14:13:55,23
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 10:39:15,2020-10-19 10:39:20,5
cg-us_ts_post,HIGH,298,358,2020-10-19,2020-10-19 11:19:35,2020-10-19 11:24:33,298
cg-us_ps_specialty_paid,MEDIUM,38,38,2020-10-19,2020-10-19 14:23:28,2020-10-19 14:24:06,38
cg-us_ts_post,MEDIUM,5,5,2020-10-19,2020-10-19 08:47:12,2020-10-19 08:47:17,5
cg-us_ps_specialty_paid,MEDIUM,7,7,2020-10-19,2020-10-19 06:26:16,2020-10-19 06:26:23,7
cg-us_ts_post,MEDIUM,44,44,2020-10-19,2020-10-19 05:46:02,2020-10-19 05:46:46,44
cg-us_ts_post,MEDIUM,19,19,2020-10-19,2020-10-19 12:51:53,2020-10-19 12:52:12,19
cg-us_ts_post,MEDIUM,231,231,2020-10-19,2020-10-19 10:13:10,2020-10-19 10:17:01,231
cg-us_ps_specialty_paid,MEDIUM,26,26,2020-10-19,2020-10-19 10:25:14,2020-10-19 10:25:40,26
cg-us_ts_post,MEDIUM,42,42,2020-10-19,2020-10-19 12:55:15,2020-10-19 12:55:57,42
cg-us_ts_post,MEDIUM,5,5,2020-10-19,2020-10-19 11:46:43,2020-10-19 11:46:48,5
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 11:03:04,2020-10-19 11:03:08,4
cg-us_ts_paid,MEDIUM,152,152,2020-10-19,2020-10-19 10:28:21,2020-10-19 10:30:53,152
cg-us_ts_post,MEDIUM,86,86,2020-10-19,2020-10-19 10:17:53,2020-10-19 10:19:19,86
cg-us_ts_post,HIGH,22,82,2020-10-19,2020-10-19 09:44:54,2020-10-19 09:45:16,22
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 06:42:47,2020-10-19 06:42:51,4
cg-us_ps_specialty_paid,MEDIUM,15,15,2020-10-19,2020-10-19 13:34:49,2020-10-19 13:35:04,15
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-19,2020-10-19 09:36:14,2020-10-19 09:36:18,4
cg-us_ts_post_diwm,MEDIUM,126,126,2020-10-19,2020-10-19 12:13:13,2020-10-19 12:15:19,126
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-19,2020-10-19 08:15:32,2020-10-19 08:15:37,5
cg-us_ts_post,MEDIUM,17,17,2020-10-19,2020-10-19 15:42:27,2020-10-19 15:42:44,17
cg-us_ts_post_diwm,MEDIUM,13,13,2020-10-19,2020-10-19 09:05:25,2020-10-19 09:05:38,13
cg-us_ts_post_diwm,MEDIUM,16,16,2020-10-19,2020-10-19 09:47:27,2020-10-19 09:47:43,16
cg-us_ps_specialty_paid,HIGH,19,79,2020-10-19,2020-10-19 11:11:36,2020-10-19 11:11:55,19
cg-us_ts_post,MEDIUM,5,5,2020-10-19,2020-10-19 15:34:01,2020-10-19 15:34:06,5
cg-us_ts_post_diwm,MEDIUM,19,19,2020-10-19,2020-10-19 09:42:50,2020-10-19 09:43:09,19
cg-us_ts_post_diwm,MEDIUM,97,97,2020-10-19,2020-10-19 16:38:20,2020-10-19 16:39:57,97
cg-us_ts_post_diwm,MEDIUM,3,3,2020-10-19,2020-10-19 09:20:27,2020-10-19 09:20:30,3
cg-us_ts_post_diwm,MEDIUM,17,17,2020-10-19,2020-10-19 08:56:53,2020-10-19 08:57:10,17
